client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,27,14,0,3,21.820,0.981,0.815,948,4.719,0.9997,2,0.000000
1,27,22,0,3,33.798,1.130,0.875,467,2.488,0.9999,2,0.000000
2,27,15,0,2,9.970,0.002,1.000,970,1.456,0.9997,4,0.000000
3,27,25,0,4,76.431,0.407,0.929,986,2.362,0.9995,1,0.000000
4,27,7,1,1,32.251,0.939,0.925,831,3.803,0.9999,5,0.000300
5,27,16,0,2,82.408,0.792,0.913,565,0.037,0.9995,1,0.000000
6,27,25,0,2,80.098,0.479,0.939,561,3.404,0.9999,5,0.000000
7,27,15,0,2,46.232,0.419,0.937,536,6.666,0.9999,5,0.000000
8,27,20,0,2,95.992,0.346,0.871,859,3.137,0.9998,5,0.000000
9,27,24,0,3,51.840,0.119,0.969,1195,0.100,0.9995,2,0.000000
10,27,23,0,5,8.252,0.212,0.976,679,0.356,0.9999,4,0.000000
11,27,6,0,1,71.679,0.308,0.952,349,4.764,0.9995,1,0.000000
12,27,7,0,1,76.087,0.705,0.906,565,2.445,0.9998,2,0.000000
13,27,14,1,2,88.959,0.578,0.812,356,1.261,0.9991,1,0.004600
14,27,12,0,2,81.121,0.126,0.990,988,4.982,0.9997,1,0.000000
15,27,11,0,2,59.710,0.503,0.848,231,2.376,0.9998,5,0.000000
16,27,18,0,3,41.173,0.796,0.840,1116,5.416,0.9996,1,0.000000
17,27,16,0,2,87.634,0.861,0.943,294,2.456,0.9999,4,0.000000
18,27,26,0,3,78.441,0.400,0.937,308,3.540,0.9999,5,0.000000
19,27,22,0,3,65.837,0.357,0.947,1079,1.099,0.9998,4,0.000000
20,27,21,1,3,6.032,0.559,0.915,420,0.089,0.9998,3,-0.006500
21,27,23,0,3,46.352,1.911,0.818,509,4.007,0.9995,1,0.000000
22,27,24,0,2,12.045,0.543,0.942,921,0.142,0.9997,1,0.000000
23,27,22,0,3,65.771,0.752,0.909,446,2.793,0.9999,5,0.000000
24,27,24,0,4,32.772,0.196,0.941,974,19.731,0.9995,3,0.000000
25,27,19,0,2,62.316,0.492,0.955,735,0.848,0.9998,3,0.000000
26,27,14,0,3,71.749,0.603,0.806,411,0.652,0.9997,3,0.000000
27,27,26,0,3,29.034,0.996,0.872,367,3.680,0.9997,1,0.000000
28,27,19,1,2,15.957,1.108,0.884,1145,7.647,0.9998,3,0.004600
29,27,19,0,3,89.437,0.294,0.963,780,2.891,0.9995,1,0.000000
30,27,25,0,3,6.997,0.815,0.839,642,2.387,0.9999,4,0.000000
31,27,5,0,1,49.578,1.355,0.804,515,15.470,0.9991,1,0.000000
32,27,26,0,6,50.817,0.366,0.907,214,6.029,0.9997,1,0.000000
33,27,25,0,3,97.319,1.424,0.712,735,4.330,0.9998,4,0.000000
34,27,19,0,3,80.515,0.983,0.875,1025,48.786,0.9939,4,0.000000
35,27,13,0,2,13.806,0.257,0.969,935,6.851,1.0000,4,0.000000
36,27,23,0,2,4.531,1.484,0.845,782,4.036,0.9994,1,0.000000
37,27,22,0,3,57.457,0.113,0.977,665,3.398,0.9997,1,0.000000
38,27,21,0,3,67.134,0.514,0.951,584,0.260,0.9998,2,0.000000
39,27,13,0,3,20.974,1.851,0.753,697,5.540,0.9997,2,0.000000
40,27,23,0,4,53.876,0.199,0.941,409,1.176,0.9996,3,0.000000
41,27,26,0,3,79.172,0.905,0.889,1054,1.187,0.9999,4,0.000000
42,27,24,0,4,34.694,0.083,0.983,548,0.000,0.9989,5,0.000000
43,27,16,0,2,83.169,0.367,0.906,1070,0.605,0.9995,3,0.000000
44,27,6,0,1,87.308,1.181,0.918,645,3.660,0.9998,3,0.000000
45,27,23,0,3,79.729,0.456,0.905,680,0.009,0.9999,4,0.000000
46,27,23,0,2,85.010,1.057,0.793,920,2.383,0.9999,5,0.000000
47,27,21,0,4,7.691,0.287,0.923,1171,0.790,0.9997,2,0.000000
48,27,24,0,3,66.645,0.213,0.971,553,3.176,0.9998,3,0.000000
49,27,11,0,2,95.358,0.396,0.932,892,0.712,0.9999,3,0.000000
50,27,24,0,3,70.873,0.615,0.895,221,2.284,0.9994,1,0.000000
51,27,26,0,2,59.403,0.434,0.930,248,16.728,0.9999,4,0.000000
52,27,10,0,1,37.628,1.015,0.776,498,0.752,0.9995,1,0.000000
53,27,24,0,3,93.884,0.635,0.900,834,2.360,0.9995,1,0.000000
