client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,contribution
0,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
1,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
2,1,-1,1,0,44.227,0.000,0.000,0,0.000,0.9992,4,0.058200
3,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
4,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
5,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
6,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
7,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
8,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
9,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
10,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
11,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
12,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
13,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
14,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
15,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
16,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
17,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
18,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
19,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
20,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
21,1,-1,1,0,18.956,0.000,0.000,0,0.000,0.9997,4,0.039600
22,1,-1,1,0,75.576,0.000,0.000,0,0.000,0.9996,5,0.045400
23,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
24,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
25,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
26,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
27,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
28,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
29,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
30,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
31,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
32,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
33,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
34,1,-1,1,0,61.371,0.000,0.000,0,0.000,0.9998,5,-0.131800
35,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
36,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
37,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
38,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
39,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
40,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
41,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
42,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
43,1,-1,1,0,26.931,0.000,0.000,0,0.000,0.9997,4,0.007900
44,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
45,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
46,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
47,1,-1,1,0,16.760,0.000,0.000,0,0.000,0.9995,3,-0.001300
48,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
49,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
50,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
51,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
52,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
53,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
54,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
55,1,-1,1,0,44.944,0.000,0.000,0,0.000,0.9995,5,0.012000
56,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
57,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
58,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
59,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
60,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
61,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
62,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
63,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
64,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
65,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
66,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
67,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
68,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
69,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
70,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
71,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
72,1,-1,1,0,21.140,0.000,0.000,0,0.000,0.9996,4,0.029400
73,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
74,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
75,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
76,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
77,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
78,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
79,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
80,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
81,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
82,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
83,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
84,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
85,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
86,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
87,1,-1,1,0,35.764,0.000,0.000,0,0.000,0.9997,5,-0.078800
88,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
89,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
90,1,-1,1,0,30.260,0.000,0.000,0,0.000,0.9629,1,-0.084400
91,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
92,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
93,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
94,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
95,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
96,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
97,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
98,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
99,1,-1,0,0,nan,0.000,0.000,0,0.000,0.0000,0,0.000000
