client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,44,42,0,6,4.201,1.141,0.920,266,1.081,0.9999,4,141432.90,0.000000
1,44,38,0,4,93.782,0.246,0.929,1179,0.028,0.9996,3,7276.00,0.000000
2,44,40,0,4,6.045,0.102,0.990,284,0.216,0.9999,2,209403.60,0.000000
3,44,27,0,3,50.292,0.015,1.000,745,0.498,0.9998,2,49831.60,0.000000
4,44,33,0,4,68.799,0.086,0.969,270,1.303,0.9996,3,15392.10,0.000000
5,44,20,0,2,82.795,0.687,0.867,631,0.111,0.9981,2,54790.50,0.000000
6,44,42,0,5,14.713,0.624,0.860,239,20.246,0.9992,1,37796.10,0.000000
7,44,36,0,3,9.551,0.096,0.974,926,3.617,0.9997,2,12127.60,0.000000
8,44,41,0,5,35.850,2.499,0.910,1019,2.804,0.9994,1,99152.90,0.000000
9,44,36,0,4,73.074,0.189,0.963,1021,1.455,0.9999,3,133986.10,0.000000
10,44,39,0,4,10.746,0.353,0.853,775,4.951,0.9998,5,10212.90,0.000000
11,44,41,1,5,52.117,0.474,0.954,311,0.010,0.9999,5,208448.00,-0.034100
12,44,16,0,2,79.630,0.364,0.972,214,0.000,0.9998,3,223540.90,0.000000
13,44,43,0,5,15.200,0.633,0.900,337,2.102,0.9999,4,44328.50,0.000000
14,44,35,0,4,73.236,0.438,0.925,814,0.005,0.9996,2,80242.40,0.000000
15,44,41,0,5,77.395,0.952,0.936,603,4.381,0.9998,3,22748.40,0.000000
16,44,41,0,7,99.128,0.183,0.969,306,0.183,0.9991,1,59819.60,0.000000
17,44,42,1,4,43.636,0.293,0.963,550,0.239,0.9999,3,49398.40,0.006200
18,44,35,0,4,3.537,0.908,0.875,1054,1.126,0.9998,3,23066.00,0.000000
19,44,12,0,2,47.475,0.200,0.967,962,1.589,0.9999,5,42400.40,0.000000
20,44,32,0,3,54.151,0.622,0.836,259,4.660,0.9998,3,57549.60,0.000000
21,44,38,0,5,11.405,0.466,0.925,1183,1.966,0.9998,3,141028.90,0.000000
22,44,43,0,7,57.455,0.564,0.933,996,2.891,0.9994,1,57754.40,0.000000
23,44,36,0,4,16.398,0.063,1.000,535,1.012,0.9997,2,48811.60,0.000000
24,44,38,0,6,3.068,0.074,1.000,573,11.775,0.9998,2,102820.40,0.000000
25,44,28,0,4,28.491,0.310,0.970,846,0.759,0.9996,1,121876.10,0.000000
26,44,36,1,7,54.294,0.890,0.923,624,1.081,0.9999,5,113450.10,0.006100
27,44,37,0,4,43.475,0.625,0.926,1073,11.211,0.9992,1,70989.60,0.000000
28,44,17,0,2,0.289,0.683,0.933,889,5.061,0.9997,1,41112.90,0.000000
29,44,39,0,6,35.004,1.269,0.890,1127,1.323,0.9999,5,40866.00,0.000000
30,44,24,0,3,54.833,2.987,0.744,506,0.305,0.9996,5,11508.10,0.000000
31,44,22,0,3,68.862,0.464,0.857,225,2.437,0.9993,4,25595.60,0.000000
32,44,39,0,8,43.108,0.530,0.923,393,0.651,0.9999,4,59582.10,0.000000
33,44,20,0,2,40.106,0.180,0.875,331,10.013,0.9998,5,9678.40,0.000000
34,44,29,0,6,76.176,0.837,0.778,898,2.029,0.9997,4,7492.50,0.000000
35,44,35,0,4,74.491,0.316,0.948,873,10.114,0.9997,1,25774.10,0.000000
36,44,42,0,10,19.931,0.822,0.904,831,1.379,0.9999,5,93339.60,0.000000
37,44,22,0,3,99.530,0.625,0.887,235,1.619,0.9999,4,16246.00,0.000000
38,44,43,1,7,5.873,0.252,0.977,1052,2.228,0.9995,1,541202.00,-0.002000
39,44,39,0,6,94.162,1.642,0.831,296,3.310,0.9999,5,32074.10,0.000000
40,44,43,0,3,8.048,1.035,0.867,459,19.201,0.9996,1,41208.50,0.000000
41,44,38,0,5,89.832,0.403,0.952,321,7.378,0.9997,3,21036.10,0.000000
42,44,30,0,3,42.067,0.398,0.947,1044,4.982,0.9999,5,23965.60,0.000000
43,44,31,0,4,59.944,0.871,0.900,761,9.893,0.9998,3,14304.90,0.000000
44,44,20,0,2,68.020,0.051,1.000,1163,3.331,0.9993,1,76456.90,0.000000
45,44,31,1,3,98.308,0.954,0.942,727,5.051,0.9998,2,88320.00,0.004500
46,44,37,0,4,68.433,0.159,1.000,1143,2.245,0.9998,5,29692.00,0.000000
47,44,35,0,6,45.835,0.384,0.933,730,2.039,0.9997,2,37079.60,0.000000
48,44,34,0,4,13.819,0.011,1.000,944,2.374,0.9996,3,11346.50,0.000000
