client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,49,42,0,6,4.201,1.141,0.920,266,1.081,0.9999,4,141432.90,0.000000
1,49,47,1,5,23.049,0.151,0.929,925,16.272,0.9998,3,7276.00,0.019400
2,49,48,0,5,88.257,0.241,0.981,232,0.424,0.9999,4,209403.60,0.000000
3,49,27,0,3,50.292,0.015,1.000,745,0.498,0.9998,2,49831.60,0.000000
4,49,33,0,4,68.799,0.086,0.969,270,1.303,0.9996,3,15392.10,0.000000
5,49,20,0,2,82.795,0.687,0.867,631,0.111,0.9981,2,54790.50,0.000000
6,49,42,0,5,14.713,0.624,0.860,239,20.246,0.9992,1,37796.10,0.000000
7,49,36,0,3,9.551,0.096,0.974,926,3.617,0.9997,2,12127.60,0.000000
8,49,46,0,6,3.817,1.318,0.881,1117,0.013,0.9998,3,99152.90,0.000000
9,49,36,0,4,73.074,0.189,0.963,1021,1.455,0.9999,3,133986.10,0.000000
10,49,39,0,4,10.746,0.353,0.853,775,4.951,0.9998,5,10212.90,0.000000
11,49,44,1,6,53.464,0.716,0.938,981,0.000,0.9999,4,208448.00,-0.024100
12,49,16,0,2,79.630,0.364,0.972,214,0.000,0.9998,3,223540.90,0.000000
13,49,43,0,5,15.200,0.633,0.900,337,2.102,0.9999,4,44328.50,0.000000
14,49,45,0,5,50.209,0.472,0.925,765,7.794,0.9997,5,80242.40,0.000000
15,49,45,0,6,7.781,0.760,0.894,660,0.725,0.9998,2,22748.40,0.000000
16,49,41,0,7,99.128,0.183,0.969,306,0.183,0.9991,1,59819.60,0.000000
17,49,44,0,5,43.636,0.282,0.951,783,3.077,0.9999,3,49398.40,0.000000
18,49,48,0,5,78.411,1.102,0.875,647,1.693,0.9996,2,23066.00,0.000000
19,49,48,0,4,9.909,0.086,0.983,981,1.010,0.9998,3,42400.40,0.000000
20,49,45,0,4,93.734,0.557,0.885,767,4.546,0.9988,1,57549.60,0.000000
21,49,38,0,5,11.405,0.466,0.925,1183,1.966,0.9998,3,141028.90,0.000000
22,49,43,0,7,57.455,0.564,0.933,996,2.891,0.9994,1,57754.40,0.000000
23,49,36,0,4,16.398,0.063,1.000,535,1.012,0.9997,2,48811.60,0.000000
24,49,38,0,6,3.068,0.074,1.000,573,11.775,0.9998,2,102820.40,0.000000
25,49,46,0,5,27.383,0.266,0.924,395,2.764,0.9998,3,121876.10,0.000000
26,49,44,0,8,54.294,0.552,0.934,613,1.474,0.9999,5,113450.10,0.000000
27,49,48,0,5,14.229,1.065,0.901,422,0.004,0.9997,5,70989.60,0.000000
28,49,17,0,2,0.289,0.683,0.933,889,5.061,0.9997,1,41112.90,0.000000
29,49,39,0,6,35.004,1.269,0.890,1127,1.323,0.9999,5,40866.00,0.000000
30,49,24,0,3,54.833,2.987,0.744,506,0.305,0.9996,5,11508.10,0.000000
31,49,45,0,4,80.855,0.367,0.886,1153,3.423,0.9996,4,25595.60,0.000000
32,49,39,0,8,43.108,0.530,0.923,393,0.651,0.9999,4,59582.10,0.000000
33,49,20,0,2,40.106,0.180,0.875,331,10.013,0.9998,5,9678.40,0.000000
34,49,48,0,7,85.883,0.569,0.852,1139,3.663,0.9997,4,7492.50,0.000000
35,49,35,0,4,74.491,0.316,0.948,873,10.114,0.9997,1,25774.10,0.000000
36,49,46,1,11,77.325,0.458,0.932,856,2.628,0.9999,5,93339.60,0.001200
37,49,22,0,3,99.530,0.625,0.887,235,1.619,0.9999,4,16246.00,0.000000
38,49,46,0,10,63.395,0.157,0.985,539,2.347,1.0000,5,541202.00,0.000000
39,49,45,1,7,42.641,0.853,0.846,770,5.233,0.9999,4,32074.10,0.004000
40,49,47,0,5,94.977,0.761,0.833,920,0.207,0.9993,5,41208.50,0.000000
41,49,38,0,5,89.832,0.403,0.952,321,7.378,0.9997,3,21036.10,0.000000
42,49,46,0,4,16.294,0.292,0.947,646,0.178,0.9997,1,23965.60,0.000000
43,49,31,0,4,59.944,0.871,0.900,761,9.893,0.9998,3,14304.90,0.000000
44,49,46,0,3,25.208,0.086,0.983,892,3.319,0.9999,4,76456.90,0.000000
45,49,47,0,7,76.693,0.639,0.957,720,3.967,0.9996,1,88320.00,0.000000
46,49,46,0,5,45.529,0.061,1.000,1032,1.615,0.9993,2,29692.00,0.000000
47,49,35,1,6,89.876,0.384,0.933,730,2.039,0.9999,4,37079.60,-0.003300
48,49,34,0,4,13.819,0.011,1.000,944,2.374,0.9996,3,11346.50,0.000000
49,49,43,0,6,90.716,0.007,1.000,200,0.410,0.9987,1,12942.40,0.000000
50,49,39,0,5,23.356,0.014,1.000,1032,0.103,0.9992,1,129564.40,0.000000
51,49,19,0,2,3.540,1.245,0.901,353,4.440,0.9999,3,51940.90,0.000000
52,49,29,0,3,0.236,1.862,0.840,1137,4.027,0.9997,3,100201.60,0.000000
53,49,40,0,6,97.995,1.019,0.844,1032,14.739,0.9998,2,31350.00,0.000000
54,49,37,0,4,55.014,1.190,0.873,707,3.348,0.9995,1,84388.40,0.000000
55,49,48,0,7,58.922,0.320,0.967,968,0.724,0.9999,3,183012.10,0.000000
56,49,21,0,3,76.895,0.749,0.896,764,12.473,0.9996,1,19722.90,0.000000
57,49,29,0,4,81.025,0.458,0.889,1199,6.988,0.9998,4,20598.00,0.000000
58,49,38,1,5,78.757,0.157,0.972,481,0.074,0.9999,5,147194.00,0.002500
59,49,41,0,4,76.206,0.163,0.951,265,1.006,0.9998,3,17494.00,0.000000
60,49,44,0,8,31.229,1.719,0.754,1138,1.882,0.9998,5,14008.50,0.000000
61,49,38,0,5,88.435,0.088,0.985,494,7.559,0.9998,2,86826.90,0.000000
62,49,34,0,6,1.255,0.208,0.917,632,0.529,0.9998,5,5564.10,0.000000
63,49,44,0,5,82.782,0.315,0.952,952,1.517,0.9997,3,37212.50,0.000000
64,49,43,0,7,16.216,0.719,0.877,1185,3.433,0.9999,5,63318.40,0.000000
65,49,41,0,4,54.686,0.273,0.971,1069,0.410,0.9999,5,96534.40,0.000000
66,49,42,0,5,98.106,0.710,0.867,268,2.251,0.9999,5,78542.90,0.000000
67,49,46,1,6,16.353,0.511,0.871,371,2.459,0.9997,3,6426.10,0.002500
68,49,48,0,6,56.630,0.404,0.900,234,2.646,0.9998,4,5704.10,0.000000
69,49,41,0,7,12.548,0.171,0.952,420,1.516,0.9997,3,7428.00,0.000000
70,49,40,1,5,77.284,0.483,0.967,468,2.102,0.9999,3,50551.60,0.009000
71,49,48,0,5,49.533,0.168,0.961,546,3.180,0.9997,2,36013.60,0.000000
72,49,47,0,5,26.089,0.624,0.912,293,7.089,0.9996,1,11676.40,0.000000
73,49,48,0,3,75.363,0.000,1.000,350,0.000,0.9999,4,133690.50,0.000000
74,49,44,0,7,69.894,0.229,0.968,1001,0.184,0.9998,2,105848.00,0.000000
75,49,45,0,5,18.081,0.034,1.000,381,4.964,0.9997,1,51562.40,0.000000
76,49,48,0,5,43.696,0.096,0.978,1146,0.080,0.9993,1,411810.90,0.000000
77,49,46,0,5,33.040,0.636,0.846,263,2.552,0.9998,3,23404.90,0.000000
78,49,27,0,4,43.936,0.007,1.000,1141,0.059,0.9999,5,10772.10,0.000000
79,49,47,0,4,81.206,0.431,0.933,536,0.677,0.9998,4,4858.50,0.000000
80,49,35,0,3,24.607,0.151,0.953,656,7.959,0.9997,2,98554.10,0.000000
81,49,42,0,4,90.513,0.022,1.000,1024,5.678,0.9997,2,71218.40,0.000000
82,49,43,0,4,94.566,0.496,0.985,1024,6.725,0.9998,2,56507.60,0.000000
83,49,22,0,3,24.304,0.771,0.929,214,2.615,0.9999,4,31754.90,0.000000
84,49,37,0,4,97.962,0.527,0.877,414,6.656,0.9994,1,19099.60,0.000000
85,49,38,1,4,90.774,0.302,0.952,208,1.770,0.9999,5,42070.90,0.009300
