client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
0,80,79,0,8,93.816,1.140,0.932,809,0.118,1.0000,5,141432.90,0.000000
1,80,62,0,9,76.655,0.041,1.000,448,0.364,0.9997,3,7276.00,0.000000
2,80,48,0,5,88.257,0.241,0.981,232,0.424,0.9999,4,209403.60,0.000000
3,80,77,0,5,89.114,0.017,1.000,470,1.304,0.9996,1,49831.60,0.000000
4,80,33,1,4,73.646,0.086,0.969,270,1.303,0.9995,3,15392.10,0.002900
5,80,20,0,2,82.795,0.687,0.867,631,0.111,0.9981,2,54790.50,0.000000
6,80,72,0,7,28.992,0.485,0.895,647,30.707,0.9997,2,37796.10,0.000000
7,80,73,0,7,14.263,0.015,1.000,310,1.390,0.9999,3,12127.60,0.000000
8,80,71,0,9,29.154,2.954,0.866,545,0.000,0.9993,1,99152.90,0.000000
9,80,77,0,8,2.387,0.325,0.975,1183,1.529,0.9999,4,133986.10,0.000000
10,80,76,0,8,17.304,0.217,0.941,721,1.790,0.9998,4,10212.90,0.000000
11,80,79,0,10,22.450,0.588,0.938,384,0.001,0.9998,3,208448.00,0.000000
12,80,16,0,2,79.630,0.364,0.972,214,0.000,0.9998,3,223540.90,0.000000
13,80,64,0,6,91.247,0.638,0.925,872,4.642,0.9998,2,44328.50,0.000000
14,80,60,0,6,11.763,0.425,0.925,344,2.187,0.9998,2,80242.40,0.000000
15,80,70,0,10,6.083,0.827,0.915,802,0.250,0.9999,4,22748.40,0.000000
16,80,76,0,10,44.755,0.203,0.969,1050,3.095,0.9997,3,59819.60,0.000000
17,80,65,0,10,15.076,0.249,0.975,1172,0.774,0.9999,4,49398.40,0.000000
18,80,75,0,6,27.910,0.890,0.896,857,4.053,0.9996,2,23066.00,0.000000
19,80,67,0,8,25.773,0.163,0.967,1152,2.668,0.9997,2,42400.40,0.000000
20,80,69,0,8,46.983,0.592,0.869,623,0.888,0.9999,5,57549.60,0.000000
21,80,78,0,10,86.671,0.571,0.950,289,5.791,0.9999,3,141028.90,0.000000
22,80,76,0,10,31.352,0.606,0.967,1026,1.881,0.9999,4,57754.40,0.000000
23,80,78,0,9,53.377,0.020,1.000,1176,1.714,0.9999,4,48811.60,0.000000
