client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs,pcdi,contribution
22,128,111,0,14,76.914,0.579,0.933,919,2.065,0.9998,3,57754.40,0.000000
23,128,121,0,15,85.069,0.077,0.982,460,0.327,0.9999,5,48811.60,0.000000
24,128,120,0,14,18.626,0.060,1.000,870,0.993,0.9998,2,102820.40,0.000000
25,128,121,0,12,17.447,0.243,0.955,493,1.423,0.9995,1,121876.10,0.000000
26,128,116,0,15,95.742,0.770,0.923,352,1.751,0.9998,2,113450.10,0.000000
27,128,124,0,18,39.359,0.947,0.914,1156,50.070,0.9998,2,70989.60,0.000000
28,128,114,0,12,30.310,0.499,0.960,1198,0.008,0.9999,5,41112.90,0.000000
29,128,127,0,18,90.391,0.322,0.963,965,1.108,0.9998,1,40866.00,0.000000
30,128,92,0,4,66.894,1.806,0.846,366,5.003,0.9991,1,11508.10,0.000000
31,128,116,0,11,90.191,0.478,0.829,303,0.000,0.9995,3,25595.60,0.000000
32,128,124,1,15,55.013,0.494,0.954,283,0.188,0.9999,5,59582.10,-0.001700
33,128,118,0,4,53.389,0.017,1.000,510,0.351,0.9989,2,9678.40,0.000000
34,128,118,0,15,74.061,0.514,0.815,1055,2.298,0.9996,3,7492.50,0.000000
35,128,118,0,12,90.544,0.203,0.966,1070,0.805,0.9995,1,25774.10,0.000000
36,128,112,1,17,37.122,0.461,0.932,414,0.975,0.9996,1,93339.60,0.001200
37,128,100,0,6,46.398,0.167,0.943,594,0.162,0.9998,4,16246.00,0.000000
38,128,117,0,20,37.879,0.049,1.000,481,0.043,1.0000,3,541202.00,0.000000
39,128,127,0,17,79.144,0.342,0.923,865,0.971,0.9998,3,32074.10,0.000000
40,128,123,0,17,44.948,0.916,0.867,525,8.402,0.9999,4,41208.50,0.000000
41,128,125,0,13,64.019,0.345,0.952,592,0.186,0.9997,5,21036.10,0.000000
42,128,127,0,11,5.414,0.338,0.947,1019,7.265,0.9999,3,23965.60,0.000000
43,128,127,1,19,55.915,0.509,0.980,538,0.002,0.9997,1,14304.90,0.000400
44,128,117,0,10,99.347,0.036,0.983,1088,0.321,0.9997,3,76456.90,0.000000
45,128,121,0,16,90.651,0.597,0.942,876,0.772,0.9994,1,88320.00,0.000000
46,128,124,0,17,32.085,0.016,1.000,929,0.376,0.9996,2,29692.00,0.000000
47,128,122,0,12,75.452,0.174,0.983,700,0.170,0.9998,3,37079.60,0.000000
48,128,121,1,14,60.971,0.037,1.000,616,0.247,0.9998,5,11346.50,0.004000
49,128,125,0,17,20.393,0.004,1.000,914,1.601,0.9985,2,12942.40,0.000000
50,128,124,0,13,1.431,0.000,1.000,885,0.941,0.9999,5,129564.40,0.000000
51,128,125,0,8,8.144,0.856,0.951,294,1.864,0.9999,5,51940.90,0.000000
52,128,126,0,8,23.774,0.422,0.960,504,15.285,0.9990,1,100201.60,0.000000
53,128,111,0,12,19.371,1.051,0.875,1103,6.283,0.9999,4,31350.00,0.000000
54,128,125,0,9,49.329,0.823,0.899,469,1.215,0.9996,1,84388.40,0.000000
55,128,108,0,14,86.278,0.251,0.978,534,1.068,0.9999,2,183012.10,0.000000
56,128,124,0,16,15.053,0.722,0.881,429,0.657,0.9999,4,19722.90,0.000000
57,128,89,0,8,86.108,0.470,0.889,990,4.497,0.9998,3,20598.00,0.000000
58,128,77,0,12,52.891,0.032,1.000,488,0.205,0.9999,5,147194.00,0.000000
59,128,113,0,15,31.181,0.043,0.976,889,0.412,0.9999,4,17494.00,0.000000
60,128,120,0,16,10.085,1.233,0.842,600,3.766,0.9995,1,14008.50,0.000000
61,128,104,0,13,47.132,0.092,1.000,980,0.246,0.9998,3,86826.90,0.000000
62,128,121,1,13,14.707,0.152,0.917,830,1.513,0.9997,5,5564.10,0.005300
63,128,80,0,8,38.849,0.311,0.952,1190,1.994,0.9998,3,37212.50,0.000000
64,128,122,0,16,21.957,0.428,0.904,1160,1.364,0.9993,1,63318.40,0.000000
65,128,119,0,11,96.271,0.441,0.942,240,0.861,0.9996,1,96534.40,0.000000
66,128,125,0,16,37.058,0.443,0.917,695,12.443,0.9992,1,78542.90,0.000000
67,128,122,0,12,61.931,0.501,0.903,587,1.636,0.9997,1,6426.10,0.000000
68,128,121,0,17,54.182,0.280,0.933,899,1.960,0.9997,3,5704.10,0.000000
69,128,127,0,19,6.009,0.115,0.952,1108,4.784,0.9995,1,7428.00,0.000000
70,128,116,0,11,87.265,0.336,0.950,993,1.275,0.9998,3,50551.60,0.000000
71,128,119,0,14,77.243,0.132,0.980,639,0.025,0.9999,4,36013.60,0.000000
72,128,122,0,18,19.671,0.698,0.912,291,0.308,0.9996,1,11676.40,0.000000
73,128,126,0,8,48.508,0.000,1.000,258,0.006,0.9994,2,133690.50,0.000000
74,128,113,0,15,81.871,0.261,0.952,482,1.690,0.9999,3,105848.00,0.000000
75,128,120,0,15,19.736,0.034,1.000,530,1.255,0.9993,1,51562.40,0.000000
76,128,123,0,8,18.008,0.046,0.989,963,0.336,0.9999,5,411810.90,0.000000
77,128,126,0,21,88.834,0.721,0.904,796,3.951,0.9999,5,23404.90,0.000000
78,128,125,0,8,64.040,0.003,1.000,489,1.883,0.9994,2,10772.10,0.000000
79,128,96,0,13,96.108,0.303,0.933,311,2.007,0.9997,1,4858.50,0.000000
80,128,126,0,8,40.278,0.103,0.969,539,0.000,0.9990,5,98554.10,0.000000
81,128,127,0,12,88.905,0.008,1.000,317,0.487,0.9997,2,71218.40,0.000000
82,128,106,1,11,59.301,0.165,0.971,1064,0.004,0.9999,5,56507.60,0.001300
83,128,127,0,9,44.833,0.182,0.971,831,1.602,0.9999,4,31754.90,0.000000
84,128,115,0,8,5.355,0.239,0.965,1175,0.230,0.9998,2,19099.60,0.000000
85,128,126,0,11,27.354,0.209,0.968,262,2.286,0.9998,2,42070.90,0.000000
86,128,123,0,16,63.756,1.416,0.863,921,3.671,0.9999,4,32258.50,0.000000
87,128,111,0,9,4.764,0.089,0.967,943,0.310,0.9999,5,22446.40,0.000000
88,128,127,0,22,24.198,0.007,1.000,707,0.000,0.9999,5,114172.00,0.000000
89,128,113,0,14,33.686,0.222,0.978,551,0.005,0.9997,1,77270.90,0.000000
90,128,123,0,10,56.510,0.164,0.985,262,1.491,0.9999,4,67758.40,0.000000
91,128,124,0,9,79.125,1.232,0.872,771,1.074,0.9999,4,77541.60,0.000000
92,128,121,0,14,55.758,0.250,0.980,555,0.597,0.9999,3,167480.90,0.000000
93,128,125,0,14,50.108,0.031,0.970,1091,0.616,0.9998,3,10050.10,0.000000
94,128,119,1,17,2.998,0.490,0.985,354,2.335,0.9999,3,75362.40,-0.001100
95,128,90,0,6,70.006,0.184,0.900,272,3.651,0.9993,3,31153.60,0.000000
96,128,92,0,13,67.696,0.943,0.918,768,0.017,0.9999,4,39949.60,0.000000
97,128,120,1,14,34.099,0.333,0.958,820,0.021,0.9995,1,60345.60,0.001500
98,128,119,0,7,15.298,0.080,0.982,485,0.028,0.9999,5,60276.40,0.000000
99,128,120,1,12,67.656,0.851,0.883,223,2.033,0.9997,2,71710.40,-0.000400
