client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs
0,63,48,0,3,93.488,0.171,0.983,1183,0.314,0.5491,5
1,63,61,0,5,9.429,0.043,1.000,300,0.013,0.3799,4
2,63,55,0,5,79.394,0.436,0.933,538,0.358,0.1872,1
3,63,53,0,4,96.241,0.005,1.000,300,3.536,0.5163,3
4,63,38,0,7,79.733,0.129,0.983,538,0.115,0.2968,2
5,63,55,0,4,6.294,0.111,0.967,410,0.021,0.2250,1
6,63,46,0,2,39.051,0.211,0.950,726,0.904,0.1707,1
7,63,33,0,3,66.639,0.263,0.917,1128,0.196,0.1595,1
8,63,52,0,9,38.304,0.010,1.000,289,0.064,0.1937,4
9,63,59,0,7,80.554,0.117,0.967,606,0.034,0.3044,3
10,63,58,0,8,17.230,0.174,0.967,213,0.803,0.4532,4
11,63,58,0,10,93.089,0.267,0.967,619,1.364,0.4107,2
12,63,42,0,5,73.698,0.168,0.967,433,0.025,0.4262,5
13,63,63,1,9,38.169,0.063,0.983,259,0.059,0.3454,2
14,63,63,1,5,77.336,0.026,1.000,802,0.227,0.5730,4
15,63,17,0,3,48.951,0.025,1.000,860,1.671,0.3383,3
16,63,62,0,9,62.998,0.061,0.983,318,0.756,0.3714,2
17,63,40,0,3,69.383,0.371,0.950,341,1.660,0.2935,1
18,63,37,0,7,73.870,0.013,1.000,443,0.696,0.2718,4
19,63,62,0,5,20.750,0.006,1.000,1173,2.408,0.1742,1
20,63,19,0,3,68.658,0.166,0.967,753,1.356,0.4306,3
21,63,55,0,8,66.478,0.006,1.000,1006,0.079,0.0215,2
22,63,63,1,7,57.848,0.089,0.983,1173,0.698,0.2574,1
23,63,59,0,13,6.275,0.288,0.967,468,1.401,0.4864,3
24,63,54,0,7,78.283,0.093,0.983,535,0.114,0.3750,5
25,63,54,0,11,50.950,0.130,0.967,979,0.028,0.3564,3
26,63,56,0,8,41.500,0.361,0.950,327,0.061,0.3256,3
27,63,57,0,5,39.010,0.173,0.967,893,0.026,0.3252,5
28,63,61,0,2,60.605,0.006,1.000,1170,0.007,0.4791,5
29,63,41,0,6,97.637,0.487,0.967,819,0.054,0.3221,5
30,63,46,0,7,18.952,0.100,0.983,558,0.383,0.3874,3
31,63,61,0,9,24.128,0.032,1.000,598,0.042,0.2638,4
32,63,53,0,8,90.224,0.129,0.967,835,2.084,0.4007,2
33,63,63,1,5,5.545,0.001,1.000,1000,1.013,0.2060,3
34,63,59,0,8,17.016,0.019,1.000,761,0.166,0.3674,3
35,63,52,0,5,31.543,0.044,1.000,256,0.021,0.4136,5
36,63,60,0,4,70.293,0.036,1.000,1092,2.321,0.1902,1
37,63,60,0,4,13.685,0.004,1.000,823,0.027,0.5036,5
38,63,52,0,8,66.721,0.222,0.967,826,0.431,0.2649,3
39,63,59,0,11,46.490,0.139,0.967,294,0.553,0.1786,1
40,63,61,0,7,91.969,0.312,0.950,1043,0.103,0.4701,4
41,63,61,0,9,19.335,0.218,0.967,955,2.401,0.1146,1
42,63,42,0,5,16.784,0.269,0.950,1161,1.639,0.1508,1
43,63,58,0,5,46.172,0.680,0.917,916,0.630,0.3017,2
44,63,61,0,5,56.305,0.307,0.967,390,0.031,0.3722,5
45,63,58,0,8,57.835,0.016,1.000,497,0.005,0.3042,3
46,63,52,0,5,9.587,0.819,0.933,366,0.357,0.3806,4
47,63,9,0,1,99.718,0.121,0.967,1113,1.159,0.5565,5
48,63,55,0,3,84.240,0.050,1.000,1033,0.102,0.4229,2
49,63,53,0,6,14.962,0.068,0.983,707,0.130,0.3188,4
50,63,58,0,7,27.836,0.045,0.983,1102,0.003,0.2586,5
51,63,62,0,9,92.002,0.041,1.000,882,2.187,0.1379,1
52,63,43,0,7,75.159,0.392,0.983,1139,0.067,0.4361,5
53,63,34,0,4,18.961,0.468,0.950,1143,0.134,0.3453,4
54,63,36,0,3,8.966,0.068,0.983,564,0.069,0.4358,4
55,63,63,1,10,1.679,0.212,0.983,690,0.011,0.3478,3
56,63,50,0,5,93.755,0.231,0.950,1114,2.993,0.3543,2
57,63,57,0,6,48.762,0.047,1.000,1164,0.019,0.1250,1
58,63,59,0,8,46.945,0.360,0.983,993,0.053,0.2866,2
59,63,45,0,5,98.557,0.070,0.983,593,0.293,0.4283,3
60,63,63,1,3,84.124,0.005,1.000,587,0.047,0.4148,4
61,63,60,0,5,67.023,0.212,0.983,1199,0.063,0.3243,5
62,63,41,0,5,65.357,0.414,0.967,703,0.080,0.2893,2
63,63,62,0,10,70.940,0.055,0.983,339,0.039,0.4769,4
64,63,63,1,8,52.194,0.004,1.000,1110,0.094,0.2589,5
65,63,52,0,4,49.080,0.049,1.000,360,0.803,0.4083,3
66,63,63,1,5,62.256,0.184,0.983,719,0.027,0.3038,3
67,63,62,0,6,95.951,0.340,0.967,445,0.012,0.4867,5
68,63,62,0,7,73.389,0.064,0.983,312,2.884,0.2939,1
69,63,54,0,5,91.224,0.011,1.000,934,0.072,0.3464,4
70,63,47,0,6,48.131,0.072,0.983,546,0.060,0.3298,5
71,63,8,0,1,36.584,0.535,0.950,561,2.232,0.4969,4
72,63,47,0,5,69.714,0.100,0.983,228,0.046,0.5028,4
73,63,63,1,5,43.133,0.079,0.983,357,0.294,0.3037,2
74,63,60,0,7,88.383,0.108,0.983,1015,0.121,0.3047,2
75,63,62,0,9,0.981,0.080,0.983,740,0.871,0.1755,2
76,63,61,0,7,58.042,0.202,0.983,504,0.688,0.2594,2
77,63,58,0,8,11.331,0.063,0.983,975,1.691,0.2525,1
78,63,51,0,11,57.989,0.327,0.950,1152,0.036,0.1165,1
79,63,62,0,12,21.732,0.004,1.000,600,0.053,0.3275,4
80,63,53,0,8,70.900,0.230,0.967,1087,0.154,0.3288,4
81,63,52,0,5,14.864,0.482,0.950,226,0.254,0.3155,2
82,63,60,0,6,41.913,0.018,1.000,916,0.097,0.4282,4
83,63,61,0,5,9.453,0.126,0.967,911,0.167,0.4230,3
84,63,60,0,8,69.712,0.518,0.967,234,0.145,0.3316,5
85,63,61,0,7,83.651,0.181,0.983,1180,0.040,0.1273,1
86,63,60,0,7,55.878,0.314,0.967,308,0.132,0.3182,4
87,63,54,0,7,0.202,0.219,0.967,452,0.282,0.3497,2
88,63,53,0,6,35.887,0.177,0.983,672,0.090,0.2826,3
89,63,45,0,3,71.912,0.344,0.950,834,0.058,0.5217,5
90,63,63,1,7,34.044,0.016,1.000,693,0.759,0.2549,1
91,63,58,0,6,99.536,0.073,0.983,552,0.627,0.4063,2
92,63,30,0,3,19.933,0.123,0.967,1013,0.841,0.2412,2
93,63,61,0,6,12.194,0.090,0.983,535,4.142,0.2173,1
94,63,58,0,9,69.430,0.119,0.967,344,1.219,0.2042,1
95,63,59,0,8,67.687,0.115,0.983,488,0.041,0.2445,4
96,63,50,0,7,17.980,0.029,1.000,272,0.167,0.1192,2
97,63,55,0,9,17.418,0.152,0.967,507,0.514,0.3174,3
98,63,53,0,5,59.744,0.507,0.900,226,3.168,0.1520,1
99,63,60,0,9,29.556,0.355,0.967,324,2.221,0.2596,2
