client_id,current_round,last_selected_round,selected,participation_count,deposit,loss,accuracy,data_size,grad_norm,cosine_to_global_update,local_epochs
0,32,21,0,2,20.828,0.260,0.967,492,0.919,0.4734,3
1,32,31,0,3,43.550,0.126,0.967,1153,0.050,0.3819,5
2,32,21,0,2,29.762,0.608,0.883,1186,2.873,0.2916,1
3,32,20,0,3,70.902,0.035,1.000,1140,4.335,0.2139,1
4,32,31,0,4,37.076,0.174,0.967,720,2.777,0.1741,1
5,32,32,1,2,60.225,0.159,0.967,666,0.674,0.4340,3
6,32,7,0,1,54.066,0.512,0.917,342,2.521,0.2630,1
7,32,24,0,2,12.326,0.195,0.950,1047,1.179,0.3421,2
8,32,32,1,6,50.482,0.031,1.000,1060,0.223,0.2751,3
9,32,11,0,2,86.322,0.337,0.933,576,0.010,0.4339,5
10,32,17,0,3,85.626,0.531,0.933,397,0.120,0.4325,5
11,32,22,0,4,57.796,0.340,0.967,339,0.247,0.5048,5
12,32,29,0,4,34.334,0.404,0.933,731,0.910,0.3815,2
13,32,25,0,7,70.829,0.341,0.917,1002,2.284,0.2243,2
14,32,23,0,2,62.684,0.105,0.967,1043,0.098,0.3977,3
15,32,17,0,3,48.951,0.025,1.000,860,1.671,0.3383,3
16,32,30,0,4,32.953,0.074,0.983,332,0.756,0.4006,3
17,32,26,0,2,4.573,0.181,0.967,650,0.029,0.3116,4
18,32,31,0,4,64.291,0.011,1.000,956,0.683,0.4345,3
19,32,1,0,1,68.073,4.048,0.333,505,1.721,0.9404,3
20,32,19,0,3,68.658,0.166,0.967,753,1.356,0.4306,3
21,32,20,0,3,73.409,0.051,0.983,675,2.206,0.2976,3
22,32,24,0,4,65.950,0.106,0.983,1051,0.054,0.3593,5
23,32,21,0,4,77.414,0.715,0.900,361,2.800,0.2988,1
24,32,26,0,3,83.647,0.243,0.967,460,0.389,0.4047,4
25,32,31,0,4,87.256,0.263,0.967,489,0.099,0.4152,5
26,32,29,0,5,72.317,0.171,0.950,487,0.064,0.2116,1
27,32,28,0,3,38.587,0.270,0.983,313,0.072,0.3468,3
28,32,10,0,1,97.878,0.052,1.000,602,0.900,0.5739,5
29,32,28,0,4,15.404,0.358,0.967,717,4.148,0.2697,1
30,32,29,0,5,60.545,0.179,0.967,676,0.167,0.2879,3
31,32,30,0,3,98.826,0.228,0.967,478,0.969,0.1862,1
32,32,29,0,5,19.544,0.091,0.983,471,0.051,0.4671,3
33,32,29,0,2,61.211,0.011,1.000,1061,0.367,0.2431,2
34,32,29,0,5,85.578,0.233,0.967,604,0.994,0.4655,4
35,32,19,0,2,86.960,0.181,0.967,1180,0.125,0.3990,4
36,32,32,1,2,17.022,0.077,0.983,377,0.019,0.3843,4
37,32,4,0,1,7.159,0.456,0.967,403,3.993,0.5622,2
38,32,28,0,5,1.881,0.265,0.967,805,0.136,0.4426,5
39,32,30,0,4,83.233,0.243,0.917,945,2.200,0.4054,5
40,32,30,0,4,7.755,0.056,1.000,744,0.137,0.4759,5
41,32,32,1,5,14.569,0.100,0.983,316,1.243,0.2007,1
42,32,28,0,3,17.036,0.223,0.967,1183,0.317,0.3508,2
43,32,16,0,2,37.716,0.566,0.933,204,0.048,0.3789,5
44,32,20,0,3,42.757,0.561,0.950,1173,0.507,0.3735,2
45,32,29,0,4,79.027,0.016,1.000,432,0.166,0.4043,3
46,32,14,0,2,91.560,0.961,0.933,548,0.425,0.3948,4
47,32,9,0,1,99.718,0.121,0.967,1113,1.159,0.5565,5
48,32,8,0,1,63.761,0.377,0.933,1151,3.268,0.3309,1
49,32,25,0,4,38.943,0.055,1.000,933,2.427,0.3002,2
50,32,18,0,2,69.006,0.203,0.967,451,3.897,0.3578,2
51,32,15,0,2,87.433,0.083,1.000,826,0.386,0.5038,4
52,32,32,1,6,43.994,0.381,0.967,925,2.362,0.3678,2
53,32,28,0,3,26.590,0.513,0.967,809,0.057,0.4069,5
54,32,27,0,2,9.384,0.054,0.983,1174,0.119,0.4238,5
55,32,29,0,5,14.648,0.250,0.983,263,0.050,0.4293,5
56,32,27,0,4,37.987,0.254,0.967,581,0.769,0.3964,3
57,32,17,0,3,83.568,0.296,0.950,1053,2.616,0.3241,2
58,32,31,0,4,60.295,0.209,0.983,362,0.189,0.3214,3
59,32,32,1,4,53.061,0.057,0.983,840,1.721,0.3879,3
60,32,3,0,1,52.758,0.773,0.883,1191,2.403,0.7750,4
61,32,22,0,2,18.005,0.326,0.950,731,1.655,0.1834,1
62,32,32,1,3,87.666,0.555,0.950,249,0.985,0.2130,1
63,32,27,0,4,23.272,0.241,0.967,341,2.734,0.2646,1
64,32,24,0,4,68.201,0.132,0.983,1164,2.663,0.3047,2
65,32,20,0,2,36.394,0.135,0.967,1138,0.796,0.4304,3
66,32,4,0,1,75.215,0.609,0.967,350,0.977,0.5747,3
67,32,17,0,2,36.524,1.021,0.900,1141,0.136,0.3346,4
68,32,21,0,3,37.554,0.330,0.950,834,2.497,0.3071,2
69,32,24,0,3,28.745,0.062,0.983,836,0.033,0.4316,5
70,32,4,0,1,26.854,0.757,0.867,540,2.269,0.4074,1
71,32,8,0,1,36.584,0.535,0.950,561,2.232,0.4969,4
72,32,32,1,2,83.811,0.089,0.983,481,0.152,0.3482,2
73,32,6,0,1,41.094,1.192,0.800,422,2.894,0.3832,2
74,32,26,0,4,18.486,0.186,0.983,202,1.220,0.3416,2
75,32,31,0,4,81.810,0.099,0.983,1077,0.776,0.2093,1
76,32,32,1,4,10.528,0.357,0.983,231,0.288,0.3239,3
77,32,31,0,4,70.014,0.270,0.950,823,2.419,0.5000,3
78,32,28,0,6,65.332,0.434,0.950,713,1.555,0.2887,1
79,32,28,0,5,40.650,0.049,1.000,471,1.213,0.1841,1
80,32,31,0,4,27.323,0.073,0.983,666,1.701,0.3917,5
81,32,17,0,3,57.937,0.168,0.967,580,4.008,0.4263,2
82,32,32,1,3,35.243,0.030,0.983,554,0.026,0.4280,5
83,32,23,0,2,28.858,0.373,0.950,935,3.380,0.3795,2
84,32,23,0,5,92.835,0.603,0.933,986,0.075,0.2815,3
85,32,28,0,4,73.137,0.136,0.983,390,0.006,0.3505,4
86,32,30,0,5,17.831,0.373,0.933,736,0.820,0.3616,3
87,32,29,0,4,20.414,0.178,0.967,657,1.831,0.1461,1
88,32,22,0,2,72.996,0.177,0.983,671,1.823,0.2339,1
89,32,22,0,2,69.633,0.427,0.917,244,0.465,0.4690,2
90,32,13,0,2,12.756,0.281,0.933,1113,0.741,0.3048,2
91,32,21,0,3,13.898,0.178,0.967,891,1.274,0.3893,3
92,32,30,0,3,19.933,0.123,0.967,1013,0.841,0.2412,2
93,32,27,0,4,92.811,0.206,0.950,807,3.318,0.2613,1
94,32,30,0,6,63.567,0.295,0.967,566,0.412,0.3150,4
95,32,31,0,4,26.217,0.150,0.967,387,0.104,0.1602,2
96,32,25,0,4,49.858,0.126,0.983,1117,3.189,0.3320,2
97,32,31,0,4,49.384,0.326,0.933,751,1.465,0.2541,1
98,32,25,0,3,70.953,0.471,0.933,779,0.067,0.3020,2
99,32,24,0,3,1.696,0.632,0.933,348,0.072,0.2963,4
